t,o,h,l,c,v,g1.ADX
1676736000000,24670.0,24699.7,24641.4,24650.5,8694.094,35.703782960313404
1676739600000,24650.5,24720.0,24573.5,24694.1,13114.325,34.512822963713575
1676743200000,24694.1,24887.5,24645.3,24713.8,28775.055,32.40575115256116
1676746800000,24713.7,24736.8,24564.0,24610.1,10710.068,30.452234211647784
1676750400000,24610.0,24629.8,24516.7,24597.5,10289.634,29.30130185985505
1676754000000,24597.5,24645.0,24586.4,24621.7,4449.696,27.990689389345956
1676757600000,24621.7,24673.4,24601.6,24630.5,4658.925,27.02601609760206
1676761200000,24630.4,24669.8,24621.7,24636.9,3338.463,26.130248040982732
1676764800000,24636.8,24777.0,24626.5,24743.9,9526.752,27.16133923389168
1676768400000,24743.8,24774.9,24639.5,24714.1,10913.619,28.42977295664856
1676772000000,24714.0,24738.7,24672.6,24690.1,5008.905,28.98783914158435
1676775600000,24690.1,24714.4,24662.6,24687.0,3556.775,29.35068551561642
1676779200000,24687.0,24738.0,24678.9,24720.2,5468.547,29.017779928354262
1676782800000,24720.3,24867.6,24712.1,24766.2,23153.679,29.736906056522805
1676786400000,24766.2,24767.5,24608.0,24629.8,15992.185,29.082328250724654
1676790000000,24629.9,24663.4,24553.6,24576.7,14447.556,28.625776682613175
1676793600000,24576.6,24626.7,24556.9,24565.5,8263.419,26.663070885631615
1676797200000,24565.5,24627.6,24565.4,24598.2,7205.971,25.98082157698824
1676800800000,24598.2,24687.4,24578.3,24654.2,11720.542,26.75338426254578
1676804400000,24654.2,24710.4,24646.7,24665.4,7774.409,27.53585311836341
1676808000000,24665.3,24708.6,24655.7,24700.5,8051.567,28.015915780913826
1676811600000,24700.4,24718.7,24666.0,24666.0,8059.609,28.552426866392572
1676815200000,24666.1,24810.6,24665.9,24755.5,18647.029,28.91175151980665
1676818800000,24755.6,25073.5,24737.8,24929.7,68526.061,30.86454150926279
1676822400000,24929.7,25200.0,24650.0,24781.1,90883.079,33.11864173661824
1676826000000,24781.1,24811.9,24310.0,24353.4,89531.559,32.09100015558958
1676829600000,24353.6,24527.4,24259.2,24459.0,36566.395,30.683953322876597
1676833200000,24459.0,24562.4,24451.2,24512.5,18549.442,28.866820354928713
1676836800000,24512.5,24525.8,24242.4,24516.7,36502.199,27.052963652211613
1676840400000,24516.6,24578.4,24474.4,24536.7,12992.33,25.47766708369235
1676844000000,24536.8,24559.9,24442.5,24488.4,7985.217,23.830030554798924
1676847600000,24488.5,24488.5,24179.4,24265.9,24179.782,23.196285118650945
1676851200000,24265.9,24409.7,24136.8,24208.1,26764.097,23.094946665714918
1676854800000,24208.0,24290.4,23827.0,24231.0,64217.327,24.05835721916524
1676858400000,24231.0,24380.4,24156.0,24341.6,21582.616,24.49468989020904
1676862000000,24341.5,24471.1,24310.1,24414.9,15420.776,24.524522826386573
1676865600000,24414.9,24555.5,24398.7,24482.4,17022.034,24.585866852975563
1676869200000,24482.3,24506.3,24420.0,24491.8,9224.836,26.00681942586041
1676872800000,24491.8,24535.0,24422.0,24500.1,13200.099,27.946080367666948
1676876400000,24500.2,24539.8,24449.9,24500.1,11051.595,28.826516984947062
1676880000000,24500.1,24570.0,24400.0,24455.6,16235.42,29.64109410107185
1676883600000,24455.6,24953.1,24361.2,24884.7,56511.114,28.271948476163377
1676887200000,24884.7,24990.0,24766.1,24918.8,51752.986,26.61197686581043
1676890800000,24918.8,24966.1,24703.0,24895.9,34939.365,24.912995228384887
1676894400000,24896.0,24926.0,24720.2,24819.2,24861.816,23.182361774531582
1676898000000,24819.2,24935.4,24804.2,24856.7,18238.048,23.098218597670385
1676901600000,24856.8,25140.0,24774.5,24974.3,78303.793,24.134953905788052
1676905200000,24974.2,25112.1,24850.3,24944.6,45941.695,28.010001192110874
1676908800000,24944.7,24955.1,24585.1,24889.9,59535.156,28.726474613794014
1676912400000,24889.9,24913.9,24760.0,24812.6,21075.04,29.036574291379527
1676916000000,24812.7,24844.5,24745.1,24822.0,12029.825,28.81054383062703
1676919600000,24822.0,24887.7,24805.0,24878.5,9614.253,28.807885592835095
1676923200000,24878.4,24891.5,24774.0,24807.3,9932.556,28.41561918355699
1676926800000,24807.3,24833.7,24754.0,24769.9,7211.139,27.870815716247193
1676930400000,24770.0,24784.4,24651.2,24704.7,11933.338,26.976230234702474
1676934000000,24704.7,24857.7,24699.1,24849.9,9802.148,26.120289415730024
1676937600000,24849.9,24951.3,24787.2,24860.9,13007.363,24.8198723227489
1676941200000,24860.9,24940.0,24805.8,24870.0,10728.981,23.128609381280512
1676944800000,24869.9,25120.0,24861.3,24917.7,34401.375,22.64777422178633
1676948400000,24917.6,25019.0,24853.0,24926.2,18542.148,22.080597535057304
1676952000000,24926.2,24946.6,24855.2,24902.6,9225.609,20.950537861482534
1676955600000,24902.7,24966.8,24872.1,24948.9,7098.326,19.721351977367437
1676959200000,24948.8,25050.0,24926.5,25038.6,13902.933,21.684368223151516
1676962800000,25038.6,25053.9,24938.7,25004.6,16531.263,23.528977407008774
1676966400000,25004.6,25347.6,24619.0,24684.3,122550.777,21.962131681858303
1676970000000,24684.4,24833.2,24525.0,24797.5,52480.37,21.23668122191973
1676973600000,24797.4,24804.3,24670.2,24699.6,18658.016,20.367566068144672
1676977200000,24699.6,24756.4,24555.0,24572.6,24155.301,20.125628658441304
1676980800000,24572.6,24663.0,24474.8,24634.1,36152.341,19.775909702115275
1676984400000,24634.1,24699.0,24505.6,24568.6,23145.117,19.747994106688562
1676988000000,24568.6,24786.6,24550.2,24686.4,36095.214,19.771829400730887
1676991600000,24686.3,24724.6,24388.0,24554.0,46178.865,20.571711628992112
1676995200000,24554.0,24585.6,24267.2,24396.7,55118.796,23.329425424380542
1676998800000,24396.8,24663.7,24366.2,24656.3,27396.532,25.130692543971872
1677002400000,24656.3,24745.0,24561.4,24685.7,39920.084,26.130625698415002
1677006000000,24685.7,24697.7,24550.0,24607.7,18313.474,27.255672534745006
1677009600000,24607.7,24640.2,24426.0,24468.1,20532.736,29.33348881269535
1677013200000,24468.1,24538.4,24150.0,24195.2,53760.091,31.832809869768823
1677016800000,24195.3,24419.8,24150.2,24378.9,20568.505,33.510501491908805
1677020400000,24379.0,24445.0,24330.0,24443.4,10826.358,34.584578478117564
1677024000000,24443.3,24468.5,24259.2,24410.0,17544.873,35.787013108531255
1677027600000,24410.0,24434.5,24088.0,24173.1,27178.416,37.05024233093775
1677031200000,24173.1,24190.0,23851.5,24164.9,63528.091,38.57395955286972
1677034800000,24165.0,24262.7,24116.0,24198.8,20073.476,39.71529401208014
1677038400000,24198.7,24220.2,24022.9,24155.7,20880.582,41.60835009480458
1677042000000,24155.4,24167.2,23985.0,24104.4,18729.791,43.1517953218733
1677045600000,24104.2,24126.0,23925.5,23948.1,21557.81,44.46459465750961
1677049200000,23948.4,24100.0,23927.9,24059.6,23373.465,46.39901808951755
1677052800000,24059.5,24067.0,23855.3,23963.0,29815.251,49.10960750923948
1677056400000,23963.0,24167.9,23940.5,24105.6,28119.914,50.62586502802998
1677060000000,24105.5,24195.0,24078.9,24178.1,15744.293,51.55737958013776
1677063600000,24178.2,24215.9,24040.4,24156.4,19569.37,51.80967126874763
1677067200000,24156.4,24231.7,24083.0,24128.3,18123.939,51.872646822923286
1677070800000,24128.4,24144.2,23947.7,24104.3,32578.11,52.57786756813887
1677074400000,24104.2,24109.9,23900.0,23927.7,39653.35,53.17578941675563
1677078000000,23927.8,23998.8,23621.0,23707.8,94676.616,53.97816222361638
1677081600000,23707.5,23755.3,23572.0,23627.9,42308.043,54.26003634772458
1677085200000,23627.9,23776.6,23580.4,23738.3,25653.132,55.11480939107924
1677088800000,23738.3,23826.9,23712.6,23728.7,19015.316,55.02948053239917
1677092400000,23728.7,23970.0,23640.0,23781.7,70282.307,53.31768340425571
1677096000000,23781.7,23869.9,23730.0,23792.8,16115.83,51.429384669791894
1677099600000,23792.8,23838.0,23730.0,23795.3,10973.692,49.675964416361204
1677103200000,23795.4,24098.4,23772.8,24092.9,25705.499,46.55194886248556
1677106800000,24093.0,24209.6,24072.1,24171.3,29212.935,43.70978727258555
1677110400000,24171.3,24240.0,24115.0,24118.0,17557.234,41.089230797108385
1677114000000,24117.9,24198.8,24117.9,24180.9,9269.025,38.9132338318705
1677117600000,24180.9,24587.9,24154.1,24520.1,53559.723,38.46381055937102
1677121200000,24520.0,24588.0,24422.1,24444.3,24760.862,38.974522742511326
1677124800000,24444.3,24516.0,24411.1,24510.3,12743.069,39.73258039754658
1677128400000,24510.2,24513.4,24339.0,24383.1,17589.158,42.379098317932744
1677132000000,24383.1,24404.0,24301.1,24377.5,12034.259,44.960959688920255
1677135600000,24377.5,24421.0,24352.4,24365.3,10766.884,47.35252688326617
1677139200000,24365.2,24483.0,24356.2,24398.7,16303.345,49.5891503991105
1677142800000,24398.6,24459.9,24257.0,24274.6,16865.989,50.30500764709353
1677146400000,24274.6,24300.0,24193.0,24245.1,23036.565,50.3376714410369
1677150000000,24245.1,24259.1,23630.0,23767.6,103548.73,46.83778303277704
1677153600000,23767.6,23994.5,23590.0,23900.5,60877.353,44.81582668197701
1677157200000,23900.4,24215.0,23830.0,24001.2,95865.554,42.36219933967038
1677160800000,24001.3,24150.0,23901.1,23997.3,50991.813,40.23604059412877
1677164400000,23997.4,24058.1,23850.0,23940.0,38918.948,38.45783188192191
1677168000000,23940.0,23998.4,23736.0,23749.2,34095.905,39.68778639455651
1677171600000,23749.2,23974.0,23730.0,23827.7,40004.337,40.8446958717292
1677175200000,23827.6,23892.9,23711.5,23848.4,25639.129,41.93627892131161
1677178800000,23848.4,24047.4,23826.5,23962.2,26712.509,41.60367493891675
1677182400000,23962.3,24061.6,23890.0,23933.3,17992.447,41.07781051711613
1677186000000,23933.2,24006.6,23852.0,23859.8,10366.318,40.825836409492176
1677189600000,23859.8,23891.9,23750.0,23853.4,19317.701,41.30845463613501
1677193200000,23853.4,23946.6,23810.4,23928.8,12522.557,41.0984665911431
1677196800000,23928.7,24017.2,23879.0,23946.2,15947.221,40.226595212719126
1677200400000,23946.3,24138.6,23946.2,23992.7,23679.035,39.24500527975122
1677204000000,23992.7,24017.8,23894.8,23932.0,13868.404,38.232246203217535
1677207600000,23932.0,23984.1,23915.0,23945.1,6007.755,35.809902722174
1677211200000,23945.1,23974.6,23908.8,23928.5,5793.763,33.503022589318505
1677214800000,23928.6,23934.0,23837.2,23887.6,13404.399,31.17677010365727
1677218400000,23887.7,23900.9,23754.0,23880.8,21422.575,29.29694870184984
1677222000000,23880.8,23891.5,23755.5,23821.5,14780.009,27.608553617797472
1677225600000,23821.6,23970.0,23741.5,23891.3,28296.404,26.830788309417915
1677229200000,23891.4,23924.4,23795.8,23820.5,11876.295,25.04852884627265
1677232800000,23820.4,23875.3,23770.0,23853.2,11094.648,23.797550415947715
1677236400000,23853.2,23888.7,23823.6,23876.4,9015.902,22.114561820280453
1677240000000,23876.3,24029.3,23851.0,23875.9,27487.412,22.934488275946798
1677243600000,23875.9,23984.1,23650.9,23770.0,56281.321,21.41055651850533
1677247200000,23770.1,23850.0,23668.8,23800.1,35523.603,20.64222214461348
1677250800000,23800.0,23831.5,23310.5,23337.2,112428.931,23.083126762447247
1677254400000,23337.1,23339.3,22915.0,23179.8,128342.388,26.158438356315965
1677258000000,23179.9,23181.0,23005.7,23052.9,31015.913,29.014084836336913
1677261600000,23052.9,23136.6,22996.7,23074.5,22716.214,31.670678444372644
1677265200000,23074.5,23179.7,22800.0,23172.3,53013.457,34.33868117509165
1677268800000,23172.3,23333.0,23138.8,23205.2,46456.836,35.520992426623515
1677272400000,23205.2,23228.3,23055.7,23092.3,13782.865,36.79505837720411
1677276000000,23092.3,23163.9,22966.0,23110.0,17347.597,38.673851972982575
1677279600000,23110.0,23197.7,23018.1,23175.6,11994.995,40.186723800134544
1677283200000,23175.5,23191.8,23100.0,23158.7,8500.319,41.54732466745602
1677286800000,23158.6,23196.0,23122.7,23171.4,5193.307,42.87361317811057
1677290400000,23171.4,23210.5,23038.7,23075.5,11525.777,45.25421421835225
1677294000000,23075.5,23119.0,23032.0,23064.9,7393.447,47.23232377436606
1677297600000,23064.9,23119.1,23045.4,23117.8,6314.689,49.06826638776785
1677301200000,23117.7,23118.1,23010.1,23030.2,9792.078,50.200946174175265
1677304800000,23030.2,23089.6,23030.2,23079.9,5393.597,49.82888548784841
1677308400000,23079.9,23112.3,23058.1,23108.7,5413.811,49.156244528088614
1677312000000,23108.7,23147.6,23083.8,23086.7,9142.426,48.00494075299199
1677315600000,23086.8,23110.0,22978.5,23046.0,16466.382,46.266911593293685
1677319200000,23045.9,23053.2,22912.0,22915.0,18953.367,47.682442763739225
1677322800000,22915.0,23003.7,22897.4,22974.0,15385.075,48.66377656759101
1677326400000,22973.9,23013.3,22845.6,23007.2,25804.591,49.34812274647097
1677330000000,23007.3,23075.0,22980.0,22991.7,17877.964,49.33762448392826
1677333600000,22991.6,23038.4,22963.6,22990.5,10251.143,49.44580560127865
1677337200000,22990.4,23023.0,22960.1,22996.4,7341.288,49.66045399488227
1677340800000,22996.4,23078.7,22983.2,23002.2,13497.523,47.9845991468759
1677344400000,23002.2,23041.5,22992.6,23034.2,7722.452,46.35312448886632
1677348000000,23034.2,23041.0,22959.1,22969.9,10398.225,45.19656261196331
1677351600000,22969.9,23009.0,22905.0,22975.7,15041.341,44.302584382244
1677355200000,22975.7,22986.9,22700.0,22916.3,35273.604,44.83004945789793
1677358800000,22916.3,22953.8,22837.1,22927.1,15626.103,45.669496958945345
1677362400000,22927.2,23165.4,22897.1,23109.9,20686.539,44.20751669986476
1677366000000,23109.9,23176.1,23089.5,23146.2,11800.6,42.01149787050146
1677369600000,23146.2,23151.3,23070.0,23088.1,8304.327,39.57873744525739
1677373200000,23088.1,23115.6,23055.5,23103.5,5364.819,37.318854728010024
1677376800000,23103.5,23238.0,23050.0,23226.4,13828.708,35.6743875772849
1677380400000,23226.4,23243.2,23170.5,23201.8,10854.468,33.687502579386084
1677384000000,23201.8,23217.8,23140.0,23180.3,8856.617,31.70076240744988
1677387600000,23180.2,23190.1,23114.0,23114.0,6458.951,29.640193359762424
1677391200000,23114.0,23163.3,23077.2,23158.7,8484.054,28.17255604688473
1677394800000,23158.7,23199.0,23127.5,23142.7,7691.557,26.464389522475216
1677398400000,23142.8,23163.0,23102.8,23142.7,6192.398,24.80269762083126
1677402000000,23142.8,23286.5,23142.7,23268.3,20544.685,24.285467969900008
1677405600000,23268.2,23269.5,23200.3,23227.0,8599.829,26.40907982083019
1677409200000,23227.0,23250.0,23189.1,23244.2,6855.289,28.197734506924395
1677412800000,23244.2,23273.4,23115.4,23151.9,17342.345,26.993597782092788
1677416400000,23152.0,23208.0,23125.3,23203.5,8064.607,25.746080506869585
1677420000000,23203.6,23332.4,23170.4,23182.8,27893.996,26.109247384895856
1677423600000,23182.9,23241.0,23168.0,23239.7,10201.894,26.62988798125921
1677427200000,23239.8,23246.4,23154.0,23175.6,9938.656,25.704782394159164
1677430800000,23175.6,23237.6,23130.0,23232.0,9396.277,24.415048662699927
1677434400000,23232.0,23533.0,23212.0,23480.8,47700.924,25.974620386157735
1677438000000,23480.8,23533.0,23361.0,23491.0,26706.425,27.777462951195297
1677441600000,23491.0,23675.0,23451.3,23627.1,34463.327,30.475989256715145
1677445200000,23627.0,23640.0,23537.2,23548.3,13570.169,32.87661573598401
1677448800000,23548.3,23586.8,23310.0,23469.2,30706.958,32.81884574102187
1677452400000,23469.2,23627.6,23444.1,23545.3,23373.776,32.34505245331454
1677456000000,23545.2,23553.4,23441.6,23482.3,11903.812,31.881570666310285
1677459600000,23482.3,23555.1,23424.4,23544.0,10613.185,31.395218779482914
1677463200000,23544.0,23634.9,23515.0,23547.9,12286.699,32.063028879037695
1677466800000,23547.9,23633.0,23530.8,23541.0,12874.595,32.683138257195715
1677470400000,23541.0,23547.0,23450.4,23480.2,13176.417,31.817015239503665
1677474000000,23480.3,23494.9,23331.0,23377.8,22419.768,30.046501751839095
1677477600000,23377.8,23421.6,23356.6,23393.1,10199.609,28.506497283500675
1677481200000,23393.2,23444.5,23390.9,23411.1,7982.704,27.40314435236262
1677484800000,23411.1,23445.9,23330.0,23348.4,16852.893,27.44606509863319
1677488400000,23348.4,23430.0,23320.0,23379.0,11850.415,27.549954057425648
1677492000000,23378.9,23414.1,23340.4,23370.2,9687.774,29.624064887064055
1677495600000,23370.2,23439.8,23360.2,23420.0,8431.421,31.13148982212143
1677499200000,23419.9,23430.0,23369.1,23394.5,8344.188,30.791437490552408
1677502800000,23394.5,23798.0,23392.2,23696.1,65460.867,30.462192173393756
1677506400000,23696.2,23859.3,23663.2,23790.1,43190.779,30.565345496324117
1677510000000,23790.1,23888.0,23452.2,23546.5,67991.914,28.90438586928111
1677513600000,23546.5,23603.9,23140.0,23380.3,88386.063,28.614549307571508
1677517200000,23380.3,23410.0,23255.5,23321.0,23757.937,28.345415357412595
1677520800000,23320.9,23364.0,23143.4,23276.7,31818.847,28.226052711876548
1677524400000,23276.7,23349.4,23206.0,23262.5,22704.916,27.587082245088443
1677528000000,23262.5,23319.0,23088.0,23310.6,29032.156,27.51625491169679
1677531600000,23310.6,23395.1,23289.2,23371.5,12915.463,27.09553729083149
1677535200000,23371.5,23580.0,23351.0,23470.2,20151.288,25.388531645578087
1677538800000,23470.2,23573.5,23437.5,23480.0,14721.256,23.75639537335672
1677542400000,23480.0,23539.0,23403.4,23411.0,15082.49,22.398741065772732
1677546000000,23411.1,23448.7,23336.0,23420.9,13293.924,21.55929956773167
1677549600000,23420.9,23464.9,23376.4,23431.9,7901.436,20.69781351603942
1677553200000,23432.0,23515.0,23429.5,23454.3,7806.382,21.897538847168164
1677556800000,23454.3,23456.2,23380.0,23402.1,8578.538,23.679830822521232
1677560400000,23402.0,23436.9,23354.5,23365.3,8236.853,24.661608648771153
1677564000000,23365.3,23404.0,23351.6,23380.2,5714.982,23.696947444682575
1677567600000,23380.2,23384.7,23210.0,23223.3,21543.994,23.824175632669725
1677571200000,23223.4,23291.3,23190.2,23253.4,15788.658,23.31731677566847
1677574800000,23253.5,23311.0,23233.2,23257.8,9456.989,22.642823471956657
1677578400000,23257.9,23380.0,23242.6,23351.0,13136.119,21.735234299163626
1677582000000,23351.1,23420.0,23324.5,23381.6,13526.604,20.570237633282538
1677585600000,23381.5,23497.7,23376.0,23445.6,22273.95,19.893809552246445
1677589200000,23445.6,23477.6,23361.0,23394.6,19223.703,19.41724865855545
1677592800000,23394.6,23571.1,23300.5,23410.9,49013.111,18.492371148097085
1677596400000,23411.0,23540.0,23392.6,23511.2,35788.147,18.459619185694173
1677600000000,23511.1,23592.8,23415.8,23446.8,25720.719,18.755310669169226
1677603600000,23446.7,23548.0,23438.7,23517.7,14743.866,18.573565131844497
1677607200000,23517.6,23540.0,23426.2,23470.0,13546.803,18.94362376277793
1677610800000,23470.0,23478.3,23195.1,23251.0,36451.268,18.237011868722586
1677614400000,23251.1,23333.4,23155.0,23259.9,26359.717,17.87819549789705
1677618000000,23259.9,23266.1,23010.0,23126.8,43367.468,17.570831829557385
1677621600000,23126.7,23227.7,23086.1,23149.7,16665.436,17.131945190659174
1677625200000,23149.7,23186.8,23086.0,23129.6,13698.681,16.927066657473198
1677628800000,23129.7,23209.6,23008.4,23090.3,23775.114,18.05892684220349
1677632400000,23090.2,23288.0,23063.2,23236.3,20834.415,18.66786937917436
1677636000000,23236.3,23324.0,23221.7,23318.9,11669.677,19.71540251875712
